infected,reward,economic_cost
142.65964682772858,-10.498172938414346,20.506714483359104
222.97506978340127,-10.928488267054142,20.551973155695663
135.9320348920827,-11.129544997050932,21.814212669563048
139.87154817007095,-10.778334016846486,21.02174709858739
191.80846976188354,-11.26909860637112,21.540192478362755
204.79097698411653,-11.285792852367729,21.478727887733932
122.43215556360212,-10.619399843005787,20.86219339967779
98.16419019823344,-11.052585539289222,21.87956774093041
156.73378690079812,-10.658399233717796,20.646512549423647
173.88703077703676,-11.29291563830492,21.74715715559009
132.50552933722537,-10.76111033053536,20.991007767414843
223.20263716142634,-11.312969559208454,21.238129386918743
114.50005678138056,-10.351513218062223,20.33756993270349
267.40915299580917,-11.093456071040436,20.278668651998913
225.506764924299,-11.762311339837094,22.21405722806991
193.46866850607503,-11.62562932410594,22.282219105509306
224.96057875740829,-12.097687447516332,22.692272301551192
160.08123211803215,-11.131930034332084,21.552394785508955
211.1888757078883,-12.101081985959288,22.936920939058183
161.9024235335166,-11.71040499299387,22.703156013024223
143.5940686653543,-11.562635623075286,22.55911060228045
175.77431345382314,-11.665376849610352,22.422992409552457
195.22647007398078,-12.041624446253941,22.89801438588576
156.68186200799911,-12.127070450474665,23.561025749300867
90.12763459660779,-11.931060429618041,23.655879041546303
120.4510808125488,-12.077025919811685,23.76814558012787
131.4858550995403,-11.845294281410835,23.253308043179068
121.03273586553905,-11.9424105546743,23.51801621702919
192.07960624828442,-12.048840441138687,23.10233713296416
153.4431766839714,-12.165500029238146,23.741390101141107
187.28386226849298,-12.907803018113777,24.82459744362205
133.4468371131856,-12.710329676466761,24.967569039663715
271.0639259993451,-13.277153078962156,24.4809396845768
155.84552500830358,-12.119203878530815,23.607688839730045
202.5279166706012,-12.2712980352852,23.3925508626396
120.40408616801098,-11.274426913446788,22.20062775099403
158.17487257554657,-12.3441892451097,23.911447415554843
235.913330239587,-12.777563299094544,24.092872313956846
146.52358817186732,-12.146442466560657,23.713595671599666
192.91692354944647,-12.820855825716263,24.627440503008607
167.57426640027495,-12.43312390091896,24.19745527337672
198.92849988653842,-12.258911011113362,23.470790467134663
188.69064272118987,-12.053663685967736,23.13448942687334
180.39132083237428,-12.4916620340818,24.146244468382942
177.64410205865735,-11.554266235552625,22.336907045616897
245.19700002541435,-11.74216158111851,21.803413961049102
167.44412134042113,-11.702158132899152,22.643037399569828
204.02279539831483,-12.149250333022508,23.210185805403512
229.76386760882636,-11.46097435820569,21.38023287882031
197.50544600596672,-11.912132235593768,22.81409382986106
171.91236044711258,-11.445617705960933,22.02844460354546
175.37761880483106,-11.842792651644393,22.756209746725883
138.64872696827126,-10.730287000340535,20.96866938388617
138.1933037524606,-11.482654955929407,22.37406123649306
193.39098723399425,-11.103981432519738,21.21200075536095
120.71332799042537,-10.843947442544584,21.269944215553075
144.67033626414363,-12.22516426874311,23.9109665841944
220.11296571784357,-12.367338997092677,23.353711000404402
